,Census year,Block ID,Property ID,Base property ID,Suburb,Trading name,Business address,Industry (ANZSIC4) description,Longitude,Latitude,location,Postcode,Google Search Link,Cuisine
246,2020,17,103920,103920,Melbourne (CBD),Trinket,Part Gnd & Bmt 87 Flinders Lane MELBOURNE VIC 3000,Cafes and Restaurants,144.971393,-37.81543,"-37.8154303940914, 144.97139265375",3000,https://www.google.com/search?q=Trinket+Melbourne,Australian
249,2020,17,103922,103922,Melbourne (CBD),Garden State Hotel,95-101 Flinders Lane MELBOURNE VIC 3000,"Pubs, Taverns and Bars",144.971099,-37.815527,"-37.8155271957592, 144.97109866785",3000,https://www.google.com/search?q=Garden+State+Hotel+Melbourne,Australian
250,2020,17,103923,103923,Melbourne (CBD),Cafe Kinetic,Ground 103 Flinders Lane MELBOURNE VIC 3000,Cafes and Restaurants,144.970964,-37.815567,"-37.81556721749156, 144.97096432815",3000,https://www.google.com/search?q=Cafe+Kinetic+Melbourne,Cafe
251,2020,17,103924,103924,Melbourne (CBD),Bullrun,Ground 107 Flinders Lane MELBOURNE VIC 3000,Cafes and Restaurants,144.970834,-37.815607,"-37.815606546589706, 144.970834384",3000,https://www.google.com/search?q=Bullrun+Melbourne,Australian
253,2020,17,103930,103930,Melbourne (CBD),Coda Bar & Restaurant,Basement 141-143 Flinders Lane MELBOURNE VIC 3000,Cafes and Restaurants,144.9698799,-37.815798,"-37.815797748853456, 144.96987987645002",3000,https://www.google.com/search?q=Coda+Bar+&+Restaurant+Melbourne,Australian
254,2020,17,104023,104023,Melbourne (CBD),Desi Dhaba,Ground 134 Flinders Street MELBOURNE VIC 3000,Cafes and Restaurants,144.9704315,-37.816299,"-37.816299007498706, 144.97043153980002",3000,https://www.google.com/search?q=Desi+Dhaba+Melbourne,Indian
256,2020,17,104027,104027,Melbourne (CBD),A Hereford Beefstouw,22 Duckboard Place MELBOURNE VIC 3000,Cafes and Restaurants,144.971371,-37.815937,"-37.81593735798856, 144.97137050245",3000,https://www.google.com/search?q=A+Hereford+Beefstouw+Melbourne,Steakhouse
259,2020,18,103915,103915,Melbourne (CBD),Cumulus Inc,Part Ground & Level 1 45 Flinders Lane MELBOURNE VIC 3000,Cafes and Restaurants,144.973135,-37.81494,"-37.814940419184126, 144.97313460425",3000,https://www.google.com/search?q=Cumulus+Inc+Melbourne,Australian
262,2020,18,104033,104033,Melbourne (CBD),Felt Restaurant,Part Ground 26 Flinders Street MELBOURNE VIC 3000,Cafes and Restaurants,144.97359,-37.815285,"-37.81528521061472, 144.9735897283",3000,https://www.google.com/search?q=Felt+Restaurant+Melbourne,Australian
263,2020,18,108975,108975,Melbourne (CBD),Axil Coffee Roasters,Ground 1 Spring Street MELBOURNE VIC 3000,Takeaway Food Services,144.9737918,-37.814993,"-37.8149934539, 144.97379180292722",3000,https://www.google.com/search?q=Axil+Coffee+Roasters+Melbourne,Cafe
264,2020,18,111021,111021,Melbourne (CBD),Tom Thumb Espresso,55 Flinders Lane MELBOURNE VIC 3000,Cafes and Restaurants,144.972835,-37.814855,"-37.81485549695003, 144.97283527125",3000,https://www.google.com/search?q=Tom+Thumb+Espresso+Melbourne,Cafe
265,2020,21,579252,579252,Melbourne (CBD),Earl Canteen,"Tenancy 5, 567 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9557247,-37.81902,"-37.8190200855, 144.95572468102446",3000,https://www.google.com/search?q=Earl+Canteen+Melbourne,Australian
266,2020,21,579252,579252,Melbourne (CBD),Black Rice,"Tenancy 3, 567 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9557247,-37.81902,"-37.8190200855, 144.95572468102446",3000,https://www.google.com/search?q=Black+Rice+Melbourne,Japanese
267,2020,21,579252,579252,Melbourne (CBD),Buddabah,"Tenancy 1-2, 567 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9557247,-37.81902,"-37.8190200855, 144.95572468102446",3000,https://www.google.com/search?q=Buddabah+Melbourne,Australian
268,2020,21,579252,579252,Melbourne (CBD),Isshin Healthy Food,"Tenancy 6, 567 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9557247,-37.81902,"-37.8190200855, 144.95572468102446",3000,https://www.google.com/search?q=Isshin+Healthy+Food+Melbourne,Japanese
270,2020,21,579252,579252,Melbourne (CBD),Sargon,Ground Foyer 567 Collins Street MELBOURNE VIC 3000,Takeaway Food Services,144.9557247,-37.81902,"-37.8190200855, 144.95572468102446",3000,https://www.google.com/search?q=Sargon+Melbourne,Australian
272,2020,22,102103,102103,Melbourne (CBD),Bluestone Wine Lounge,Part Ground 495 Collins Street MELBOURNE VIC 3000,"Pubs, Taverns and Bars",144.958117,-37.81854,"-37.81853994654838, 144.95811744965",3000,https://www.google.com/search?q=Bluestone+Wine+Lounge+Melbourne,Australian
273,2020,22,102103,102103,Melbourne (CBD),Alluvial Restaurant,Part Ground 495 Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.958117,-37.81854,"-37.81853994654838, 144.95811744965",3000,https://www.google.com/search?q=Alluvial+Restaurant+Melbourne,Australian
274,2020,22,105397,105397,Melbourne (CBD),Rare Steakhouse,42-44 King Street MELBOURNE VIC 3000,Cafes and Restaurants,144.9573227,-37.819184,"-37.81918403029999, 144.95732265608572",3000,https://www.google.com/search?q=Rare+Steakhouse+Melbourne,Steakhouse
275,2020,22,110092,110092,Melbourne (CBD),In a Rush,Part Ground 45 William Street MELBOURNE VIC 3000,Cafes and Restaurants,144.9591395,-37.818579,"-37.81857938464999, 144.95913953984214",3000,https://www.google.com/search?q=In+a+Rush+Melbourne,Cafe
276,2020,23,102094,102094,Melbourne (CBD),The Old Chamber,Part Ground 395 Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.961435,-37.817313,"-37.8173132351877, 144.96143454205",3000,https://www.google.com/search?q=The+Old+Chamber+Melbourne,Australian
277,2020,23,102095,102095,Melbourne (CBD),Natural History Bar & Grill,Part Ground 401 Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.961211,-37.817379,"-37.817379248719035, 144.96121110745",3000,https://www.google.com/search?q=Natural+History+Bar+&+Grill+Melbourne,Australian
278,2020,23,106436,106436,Melbourne (CBD),Oak & Vine Restaurant,"Unit 2R, Ground 60 Market Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9608187,-37.817777,"-37.817777314249994, 144.9608187218783",3000,https://www.google.com/search?q=Oak+&+Vine+Restaurant+Melbourne,Australian
282,2020,24,102091,102091,Melbourne (CBD),Little Bean Bambini,"Tenancy 9, 332-340 Flinders Lane MELBOURNE VIC 3000",Takeaway Food Services,144.962791,-37.817297,"-37.81729659038814, 144.96279108305",3000,https://www.google.com/search?q=Little+Bean+Bambini+Melbourne,Cafe
284,2020,24,102091,102091,Melbourne (CBD),Cafe Mesh,"Tenancy 2, 357 Collins Street MELBOURNE VIC 3000",Takeaway Food Services,144.962791,-37.817297,"-37.81729659038814, 144.96279108305",3000,https://www.google.com/search?q=Cafe+Mesh+Melbourne,Cafe
285,2020,24,102092,102092,Melbourne (CBD),Falcon 367,"Tenancy G5, 367 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.962442,-37.817282,"-37.81728184554878, 144.96244246255",3000,https://www.google.com/search?q=Falcon+367+Melbourne,Australian
286,2020,24,108113,108113,Melbourne (CBD),Shuji Sushi,"Shop 2, Ground 50 Queen Street MELBOURNE VIC 3000",Cafes and Restaurants,144.962189,-37.817586,"-37.81758582722897, 144.96218857225",3000,https://www.google.com/search?q=Shuji+Sushi+Melbourne,Japanese
287,2020,24,110763,110763,Melbourne (CBD),Mensousai Mugen,11 Bligh Place MELBOURNE VIC 3000,Cafes and Restaurants,144.9635576,-37.816839,"-37.8168391899, 144.9635575789062",3000,https://www.google.com/search?q=Mensousai+Mugen+Melbourne,Japanese
288,2020,24,110765,110765,Melbourne (CBD),Cuff Food & Wine,308 Flinders Lane MELBOURNE VIC 3000,Cafes and Restaurants,144.963914,-37.817185,"-37.81718534175, 144.9639140199169",3000,https://www.google.com/search?q=Cuff+Food+&+Wine+Melbourne,Australian
289,2020,24,110765,110765,Melbourne (CBD),Yum Yum Dumplings,306 Flinders Lane MELBOURNE VIC 3000,Cafes and Restaurants,144.963914,-37.817185,"-37.81718534175, 144.9639140199169",3000,https://www.google.com/search?q=Yum+Yum+Dumplings+Melbourne,Chinese
291,2020,25,101788,101788,Melbourne (CBD),Shandong Mama Mini,"Shop 5, Centre Place MELBOURNE VIC 3000",Takeaway Food Services,144.9654744,-37.816645,"-37.81664451891887, 144.96547439875002",3000,https://www.google.com/search?q=Shandong+Mama+Mini+Melbourne,Chinese
292,2020,25,101789,101789,Melbourne (CBD),Hell’s Kitchen,Mezzanine 20A Centre Place MELBOURNE VIC 3000,"Pubs, Taverns and Bars",144.965597,-37.816603,"-37.81660289619204, 144.96559654045",3000,https://www.google.com/search?q=Hell’s+Kitchen+Melbourne,Australian
293,2020,25,101789,101789,Melbourne (CBD),Centro Espresso Caffe,"Shop 2, 252 Flinders Lane MELBOURNE VIC 3000",Takeaway Food Services,144.965597,-37.816603,"-37.81660289619204, 144.96559654045",3000,https://www.google.com/search?q=Centro+Espresso+Caffe+Melbourne,Cafe
294,2020,25,101789,101789,Melbourne (CBD),Cafe Issus,8-10 Centre Place MELBOURNE VIC 3000,Cafes and Restaurants,144.965597,-37.816603,"-37.81660289619204, 144.96559654045",3000,https://www.google.com/search?q=Cafe+Issus+Melbourne,Cafe
295,2020,25,101789,101789,Melbourne (CBD),3 Lt Monkeys,4 Centre Place MELBOURNE VIC 3000,Takeaway Food Services,144.965597,-37.816603,"-37.81660289619204, 144.96559654045",3000,https://www.google.com/search?q=3+Lt+Monkeys+Melbourne,Australian
299,2020,25,102079,102079,Melbourne (CBD),Three Drops Espresso,"Shop 6, Ground 227 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9663262,-37.81584,"-37.815840386000005, 144.9663261592912",3000,https://www.google.com/search?q=Three+Drops+Espresso+Melbourne,Cafe
300,2020,25,102081,102081,Melbourne (CBD),Ganache Chocolate Lounge,Ground 245 Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.9658295,-37.816062,"-37.816061838299795, 144.96582950754998",3000,https://www.google.com/search?q=Ganache+Chocolate+Lounge+Melbourne,Cafe
302,2020,25,103964,103964,Melbourne (CBD),Ginger Olive Restaurant and Grill,"Shop 2, Ground 234 Flinders Lane MELBOURNE VIC 3000",Cafes and Restaurants,144.9662,-37.816422,"-37.81642162348794, 144.9661997634",3000,https://www.google.com/search?q=Ginger+Olive+Restaurant+and+Grill+Melbourne,Australian
303,2020,26,109418,109418,Melbourne (CBD),Lobby Lounge,Part 205 Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.967425,-37.815811,"-37.81581123044113, 144.9674251999",3000,https://www.google.com/search?q=Lobby+Lounge+Melbourne,Cafe
304,2020,26,109418,109418,Melbourne (CBD),Allegro Restaurant,Part 205 Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.967425,-37.815811,"-37.81581123044113, 144.9674251999",3000,https://www.google.com/search?q=Allegro+Restaurant+Melbourne,Australian
305,2020,27,102064,102064,Melbourne (CBD),Harley House,Basement 71 Collins Street MELBOURNE VIC 3000,"Pubs, Taverns and Bars",144.971349,-37.814344,"-37.81434422060704, 144.97134923095",3000,https://www.google.com/search?q=Harley+House+Melbourne,Australian
306,2020,27,102065,102065,Melbourne (CBD),Alexandra Club,81 Collins Street MELBOURNE VIC 3000,Clubs (Hospitality),144.971178,-37.814408,"-37.81440840355, 144.97117801063422",3000,https://www.google.com/search?q=Alexandra+Club+Melbourne,Australian
307,2020,27,102067,102067,Melbourne (CBD),Binary 101,Kiosk Lobby 101 Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.9707729,-37.814893,"-37.81489297565, 144.97077293405562",3000,https://www.google.com/search?q=Binary+101+Melbourne,Australian
309,2020,27,541562,102071,Melbourne (CBD),Collins Kitchen,Part UprGround 121-131 Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.969808,-37.815116,"-37.81511565165, 144.96980796645528",3000,https://www.google.com/search?q=Collins+Kitchen+Melbourne,Australian
310,2020,27,103968,103968,Melbourne (CBD),Blue Bag,43 Exhibition Street MELBOURNE VIC 3000,Cafes and Restaurants,144.9715755,-37.815017,"-37.81501688045, 144.9715754974218",3000,https://www.google.com/search?q=Blue+Bag+Melbourne,Australian
311,2020,28,102063,102060,Melbourne (CBD),Asian Pavillion,"Shop 52, 45 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9726256,-37.814305,"-37.81430518125, 144.97262557265284",3000,https://www.google.com/search?q=Asian+Pavillion+Melbourne,Asian Fusion
316,2020,31,102111,102111,Melbourne (CBD),Perk Up Cafe Burger Bar,"Shop 6, 610 Collins Street MELBOURNE VIC 3000",Takeaway Food Services,144.954568,-37.81861,"-37.81860977423136, 144.95456844215",3000,https://www.google.com/search?q=Perk+Up+Cafe+Burger+Bar+Melbourne,Cafe
317,2020,31,102111,102111,Melbourne (CBD),Dumpling World,"Shop 7, 608 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.954568,-37.81861,"-37.81860977423136, 144.95456844215",3000,https://www.google.com/search?q=Dumpling+World+Melbourne,Chinese
318,2020,31,102113,102113,Melbourne (CBD),Don Don Japanese Restaurant,"Lot 102, Level 1 564 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9558442,-37.818245,"-37.81824450365, 144.95584419736474",3000,https://www.google.com/search?q=Don+Don+Japanese+Restaurant+Melbourne,Japanese
319,2020,31,105942,105942,Melbourne (CBD),Pho n Roll,Ground 585 Little Collins Street MELBOURNE VIC 3000,Takeaway Food Services,144.9554429,-37.817867,"-37.817866889206215, 144.95544292850002",3000,https://www.google.com/search?q=Pho+n+Roll+Melbourne,Vietnamese
320,2020,31,108968,108968,Melbourne (CBD),In Zone Cafe,"Shop 3, 625 Little Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9543648,-37.818184,"-37.81818416285, 144.95436479768804",3000,https://www.google.com/search?q=In+Zone+Cafe+Melbourne,Cafe
321,2020,31,108968,108968,Melbourne (CBD),Piccolo Me,"Shop 7, 120 Spencer Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9543648,-37.818184,"-37.81818416285, 144.95436479768804",3000,https://www.google.com/search?q=Piccolo+Me+Melbourne,Cafe
322,2020,32,102115,102115,Melbourne (CBD),Fourteen On 3,Part Level 3 530 Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.956811,-37.817704,"-37.81770351484376, 144.9568112744",3000,https://www.google.com/search?q=Fourteen+On+3+Melbourne,Australian
323,2020,32,102116,102116,Melbourne (CBD),Feast @ 520,"Shop 1, 520 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9572631,-37.817812,"-37.8178115102102, 144.95726308475002",3000,https://www.google.com/search?q=Feast+@+520+Melbourne,Australian
324,2020,32,102117,102117,Melbourne (CBD),Cafenatics On Church,"Shop 5R, 500 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.957476,-37.817563,"-37.81756267366522, 144.9574758159",3000,https://www.google.com/search?q=Cafenatics+On+Church+Melbourne,Cafe
326,2020,32,102117,102117,Melbourne (CBD),Henry & The Fox,"Shop 10-12, 500 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.957476,-37.817563,"-37.81756267366522, 144.9574758159",3000,https://www.google.com/search?q=Henry+&+The+Fox+Melbourne,Australian
328,2020,32,105940,105940,Melbourne (CBD),Saving Grace,30 Church Lane MELBOURNE VIC 3000,Cafes and Restaurants,144.9577987,-37.817197,"-37.81719662136835, 144.95779868354998",3000,https://www.google.com/search?q=Saving+Grace+Melbourne,Cafe
329,2020,32,105940,105940,Melbourne (CBD),In A Rush,Part Ground 505 Little Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.9577987,-37.817197,"-37.81719662136835, 144.95779868354998",3000,https://www.google.com/search?q=In+A+Rush+Melbourne,Cafe
330,2020,32,110093,110093,Melbourne (CBD),Culpa Espresso,Part Ground 91 William Street MELBOURNE VIC 3000,Takeaway Food Services,144.9585188,-37.817118,"-37.8171182426, 144.95851884245724",3000,https://www.google.com/search?q=Culpa+Espresso+Melbourne,Cafe
333,2020,33,100730,100730,Melbourne (CBD),Melbourne Savage Club,The Melbourne Savage Club 12-16 Bank Place MELBOURNE VIC 3000,Clubs (Hospitality),144.9605773,-37.816545,"-37.81654512525, 144.9605773490057",3000,https://www.google.com/search?q=Melbourne+Savage+Club+Melbourne,Australian
334,2020,33,100731,100731,Melbourne (CBD),Treviso,Basement 8 Bank Place MELBOURNE VIC 3000,Cafes and Restaurants,144.960646,-37.816692,"-37.816691594, 144.96064604214507",3000,https://www.google.com/search?q=Treviso+Melbourne,Australian
336,2020,33,102123,102123,Melbourne (CBD),Kenny's Bakery Cafe,"Part Shop 3, Ground 446 Collins Street MELBOURNE VIC 3000",Takeaway Food Services,144.9594432,-37.817305,"-37.8173045178, 144.9594432475203",3000,https://www.google.com/search?q=Kenny's+Bakery+Cafe+Melbourne,Cafe
337,2020,33,102123,102123,Melbourne (CBD),Macchiato On Collins,"Unit 2, Ground 446-452 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9594432,-37.817305,"-37.8173045178, 144.9594432475203",3000,https://www.google.com/search?q=Macchiato+On+Collins+Melbourne,Cafe
338,2020,33,102123,102123,Melbourne (CBD),Oli & Levi,"Unit 2A, Ground 446-452 Collins Street MELBOURNE VIC 3000",Takeaway Food Services,144.9594432,-37.817305,"-37.8173045178, 144.9594432475203",3000,https://www.google.com/search?q=Oli+&+Levi+Melbourne,Australian
339,2020,33,102124,102124,Melbourne (CBD),The Mug House,Part Ground 440 Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.9597617,-37.817033,"-37.81703292415311, 144.95976167600003",3000,https://www.google.com/search?q=The+Mug+House+Melbourne,Australian
342,2020,33,102125,102125,Melbourne (CBD),Bon,"Shop 1, Ground 422 Collins Street MELBOURNE VIC 3000",Takeaway Food Services,144.959998,-37.8168,"-37.81679997359694, 144.959997801",3000,https://www.google.com/search?q=Bon+Melbourne,Australian
345,2020,33,105936,105936,Melbourne (CBD),Dikstein's Corner Bar,433 Little Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.9603418,-37.816314,"-37.816313871331374, 144.96034180549998",3000,https://www.google.com/search?q=Dikstein's+Corner+Bar+Melbourne,Australian
347,2020,33,105937,105937,Melbourne (CBD),Intimo,"Shop 3-4, 439-441 Little Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.9600973,-37.816396,"-37.816395712, 144.96009729851846",3000,https://www.google.com/search?q=Intimo+Melbourne,Australian
349,2020,33,105938,105938,Melbourne (CBD),Terrace Deli,Part Ground 459 Little Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.95955,-37.816607,"-37.81660735525, 144.95954996381323",3000,https://www.google.com/search?q=Terrace+Deli+Melbourne,Cafe
350,2020,33,105938,105938,Melbourne (CBD),Korean Healthy Food BBQ Box,Part Ground 459 Little Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.95955,-37.816607,"-37.81660735525, 144.95954996381323",3000,https://www.google.com/search?q=Korean+Healthy+Food+BBQ+Box+Melbourne,Korean
352,2020,34,102133,102133,Melbourne (CBD),Koi Koi,"Shop 7, 360 Collins Street MELBOURNE VIC 3000",Cafes and Restaurants,144.962171,-37.816169,"-37.81616893999539, 144.9621709685",3000,https://www.google.com/search?q=Koi+Koi+Melbourne,Japanese
355,2020,34,105929,105929,Melbourne (CBD),Seedling Cafe,349 Little Collins Street MELBOURNE VIC 3000,Cafes and Restaurants,144.963301,-37.815578,"-37.815577516659154, 144.96330054055",3000,https://www.google.com/search?q=Seedling+Cafe+Melbourne,Cafe
356,2020,34,105929,105929,Melbourne (CBD),Blahnik Corporate Catering,30 Equitable Place MELBOURNE VIC 3000,Cafes and Restaurants,144.963301,-37.815578,"-37.815577516659154, 144.96330054055",3000,https://www.google.com/search?q=Blahnik+Corporate+Catering+Melbourne,Australian
